contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
ZJ_WZ_contig_26977517	8762	No	NA	14	2	0	Low-quality	Genome-fragment	20.61	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_4011400	8762	No	NA	20	9	0	Low-quality	Genome-fragment	14.21	AAI-based (high-confidence)	0	1	
HN_SY_contig_15757199||full	8761	No	NA	5	0	0	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
HN_SY_contig_34002881||full	8761	No	NA	3	1	0	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0	1	
JS_LYG_contig_14609116	8761	No	NA	10	3	0	Low-quality	Genome-fragment	10.24	AAI-based (medium-confidence)	0	1	
JS_YC_contig_18493567||full	8761	No	NA	3	1	0	Low-quality	Genome-fragment	16.95	HMM-based (lower-bound)	0	1	
SD_QD_contig_8195304||full	8761	No	NA	11	1	0	Low-quality	Genome-fragment	15.09	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_7941956||full_1	8761	No	NA	11	4	1	Low-quality	Genome-fragment	4.87	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_20600056	8760	No	NA	11	9	0	Low-quality	Genome-fragment	20.91	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_19206639	8760	No	NA	16	2	0	Low-quality	Genome-fragment	15.16	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_29836812	8759	No	NA	13	6	0	Low-quality	Genome-fragment	11.82	AAI-based (medium-confidence)	0	1	
SD_QD_contig_15133423	8758	No	NA	16	1	0	Low-quality	Genome-fragment	4.99	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_16028560||full	8758	No	NA	10	3	0	Low-quality	Genome-fragment	18.82	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_26237863||full	8756	No	NA	19	1	0	Low-quality	Genome-fragment	5.65	AAI-based (high-confidence)	0	1	
JS_YC_contig_6508065||full	8755	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_6739899	8755	No	NA	13	4	0	Low-quality	Genome-fragment	8.8	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_12448426	8755	No	NA	12	5	0	Low-quality	Genome-fragment	18.52	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_1746124	8755	No	NA	9	1	0	Low-quality	Genome-fragment	16.01	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_21891136	8755	No	NA	11	1	1	Low-quality	Genome-fragment	18.54	AAI-based (medium-confidence)	0	1.01	
JS_LYG_contig_3309124	8754	No	NA	11	1	0	Low-quality	Genome-fragment	23.21	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_9435411	8753	No	NA	14	7	0	Low-quality	Genome-fragment	11.81	HMM-based (lower-bound)	0	1	
GX_BH_contig_9182569||full	8753	No	NA	4	1	0	Low-quality	Genome-fragment	4.56	HMM-based (lower-bound)	0	1	
LN_DD_contig_9397141	8753	No	NA	5	4	0	Low-quality	Genome-fragment	18.74	HMM-based (lower-bound)	0	1	
JS_LYG_contig_14516437	8751	No	NA	9	5	0	Low-quality	Genome-fragment	15.96	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_10526903	8751	No	NA	19	5	0	Low-quality	Genome-fragment	12.88	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_3751394	8751	No	NA	18	2	0	Low-quality	Genome-fragment	13.51	AAI-based (high-confidence)	0	1	
LN_DD_contig_7070203	8750	No	NA	18	1	0	Low-quality	Genome-fragment	10.22	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_12196564||full	8750	No	NA	6	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_QD_contig_16777167||full	8749	No	NA	4	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_9903019||full	8747	No	NA	15	2	0	Low-quality	Genome-fragment	2.08	HMM-based (lower-bound)	0	1.01	
ZJ_WZ_contig_25420280	8746	No	NA	11	2	0	Low-quality	Genome-fragment	19.67	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_647709	8745	No	NA	18	2	0	Low-quality	Genome-fragment	9.27	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_14341580||full	8744	No	NA	13	5	0	Low-quality	Genome-fragment	8.15	AAI-based (high-confidence)	0	1	
GX_BH_contig_32888289	8743	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_13701913	8743	No	NA	9	1	0	Low-quality	Genome-fragment	20.72	AAI-based (medium-confidence)	0	1	
SD_DY_contig_4548459||full	8740	No	NA	12	1	1	Low-quality	Genome-fragment	13.07	HMM-based (lower-bound)	0	1	
SD_DY_contig_3901757	8739	No	NA	9	1	0	Low-quality	Genome-fragment	1.9	AAI-based (high-confidence)	0	1	
SD_QD_contig_23128113	8739	No	NA	14	5	0	Low-quality	Genome-fragment	7.27	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_12303451	8738	No	NA	16	7	0	Low-quality	Genome-fragment	15.38	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_13987299	8737	No	NA	13	5	0	Low-quality	Genome-fragment	14.31	AAI-based (high-confidence)	0	1	
LN_DD_contig_5324497	8734	No	NA	9	5	0	Low-quality	Genome-fragment	16.8	HMM-based (lower-bound)	0	1	
SD_DY_contig_17000135	8734	No	NA	17	6	0	Low-quality	Genome-fragment	20.19	AAI-based (medium-confidence)	0	1	
JS_YC_contig_15564876||full_1	8731	No	NA	14	8	0	Low-quality	Genome-fragment	21.15	AAI-based (medium-confidence)	0	1	
LN_DD_contig_16097145	8731	No	NA	10	4	0	Low-quality	Genome-fragment	1.34	AAI-based (medium-confidence)	0	1	
SD_QD_contig_29345671||full	8731	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_NB_contig_428866||full	8730	No	NA	6	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
HN_SY_contig_29702101	8729	No	NA	17	2	3	Low-quality	Genome-fragment	2.69	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_3213377	8729	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_LYG_contig_15562888	8728	No	NA	4	1	0	Low-quality	Genome-fragment	13.05	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_15002376||full	8727	No	NA	11	0	0	Low-quality	Genome-fragment	13.01	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_WZ_contig_7389372	8727	No	NA	5	2	0	Low-quality	Genome-fragment	18.19	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_1990147||full	8726	No	NA	14	0	1	Low-quality	Genome-fragment	5.47	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_7846888||full	8726	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
JS_LYG_contig_5711393	8725	No	NA	4	1	0	Low-quality	Genome-fragment	20.76	HMM-based (lower-bound)	0	1.01	
JS_LYG_contig_14344999||full	8724	No	NA	9	0	0	Low-quality	Genome-fragment	14.62	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_19237464	8724	No	NA	16	5	0	Low-quality	Genome-fragment	15.19	AAI-based (high-confidence)	0	1	
HN_SY_contig_2796888||full	8723	No	NA	13	4	0	Low-quality	Genome-fragment	5.22	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_22839683	8723	No	NA	9	2	0	Low-quality	Genome-fragment	7.46	HMM-based (lower-bound)	0	1	
FJ_XM_contig_1270918||full	8722	No	NA	6	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
GD_ST_contig_4649452	8722	No	NA	11	5	0	Low-quality	Genome-fragment	11.7	AAI-based (medium-confidence)	0	1	
LN_DD_contig_13679009	8722	No	NA	7	4	0	Low-quality	Genome-fragment	0.7	HMM-based (lower-bound)	0	1	
SD_QD_contig_16925164	8722	No	NA	17	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_QD_contig_52494	8722	No	NA	13	4	0	Low-quality	Genome-fragment	2.36	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_1186682||full	8721	No	NA	8	0	5	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_LYG_contig_1932395	8721	No	NA	21	4	0	Low-quality	Genome-fragment	9.15	HMM-based (lower-bound)	0	1	
JS_YC_contig_9506476||full	8721	No	NA	20	2	0	Low-quality	Genome-fragment	12.07	HMM-based (lower-bound)	0	1	
SD_DY_contig_19880292	8721	No	NA	12	5	0	Low-quality	Genome-fragment	19.13	AAI-based (medium-confidence)	0	1	
SD_QD_contig_23759320	8721	No	NA	7	1	0	Low-quality	Genome-fragment	20.75	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_20875960	8721	No	NA	9	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_5422246	8718	No	NA	10	5	0	Low-quality	Genome-fragment	15.66	AAI-based (medium-confidence)	0	1	
LN_DD_contig_7915378||full	8718	No	NA	7	0	3	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
JS_LYG_contig_23276780	8717	No	NA	5	1	0	Low-quality	Genome-fragment	6.02	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_22858815	8714	No	NA	11	2	0	Low-quality	Genome-fragment	4.64	AAI-based (medium-confidence)	0	1	
HN_SY_contig_12152536	8713	No	NA	10	6	0	Low-quality	Genome-fragment	4.4	HMM-based (lower-bound)	0	1	
JS_LYG_contig_17652582	8713	No	NA	4	2	0	Low-quality	Genome-fragment	5.9	AAI-based (high-confidence)	0	1	
SD_DY_contig_7120046||full	8712	No	NA	11	2	0	Low-quality	Genome-fragment	9.05	HMM-based (lower-bound)	0	1	
LN_DD_contig_22622197	8711	No	NA	4	1	0	Low-quality	Genome-fragment	11.32	HMM-based (lower-bound)	0	1	
LN_DD_contig_8018291	8711	No	NA	9	5	0	Low-quality	Genome-fragment	9.03	HMM-based (lower-bound)	0	1	
FJ_XM_contig_2873901||full	8709	No	NA	11	1	2	Low-quality	Genome-fragment	17.46	AAI-based (medium-confidence)	0	1	
JS_YC_contig_16490400	8709	No	NA	22	2	0	Low-quality	Genome-fragment	5.4	HMM-based (lower-bound)	0	1	
JS_YC_contig_21810962	8709	No	NA	19	1	0	Low-quality	Genome-fragment	2.29	HMM-based (lower-bound)	0	1	
SD_QD_contig_29264164	8708	No	NA	9	2	0	Low-quality	Genome-fragment	14.2	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_25909703	8705	No	NA	11	4	0	Low-quality	Genome-fragment	7.88	AAI-based (medium-confidence)	0	1	
LN_DD_contig_19653328	8705	No	NA	6	5	0	Low-quality	Genome-fragment	14.43	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_8920838	8705	No	NA	6	5	0	Low-quality	Genome-fragment	4.9	AAI-based (medium-confidence)	0	1	
FJ_XM_contig_33184445||full	8704	No	NA	5	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_3505593	8704	No	NA	9	1	0	Low-quality	Genome-fragment	20.43	AAI-based (medium-confidence)	0	1	
LN_DD_contig_13514585||full	8704	No	NA	11	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_17764297	8704	No	NA	10	3	0	Low-quality	Genome-fragment	7.76	HMM-based (lower-bound)	0	1	
FJ_XM_contig_13739670||full	8703	No	NA	7	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_QD_contig_28983213||full	8703	No	NA	10	2	0	Low-quality	Genome-fragment	2.7	HMM-based (lower-bound)	0	1	
FJ_XM_contig_1659166	8702	No	NA	15	1	1	Low-quality	Genome-fragment	2.42	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_25160532	8702	No	NA	5	1	0	Low-quality	Genome-fragment	12.42	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_13441758||full	8702	No	NA	11	5	0	Low-quality	Genome-fragment	14.7	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_22502332	8702	No	NA	8	4	0	Low-quality	Genome-fragment	12.76	HMM-based (lower-bound)	0	1	
JS_LYG_contig_7627301	8701	No	NA	12	0	0	Low-quality	Genome-fragment	3.86	AAI-based (medium-confidence)	0	1	no viral genes detected
JS_LYG_contig_9415887	8700	No	NA	10	0	0	Low-quality	Genome-fragment	6.88	AAI-based (medium-confidence)	0	1	no viral genes detected
HN_SY_contig_4409540||full	8699	No	NA	11	2	1	Low-quality	Genome-fragment	10.08	HMM-based (lower-bound)	0	1	
HN_SY_contig_6951601	8698	No	NA	14	4	0	Low-quality	Genome-fragment	22.85	AAI-based (medium-confidence)	0	1	
HN_SY_contig_8833345	8698	No	NA	12	5	0	Low-quality	Genome-fragment	21.72	AAI-based (medium-confidence)	0	1	
JS_YC_contig_23295085	8697	No	NA	14	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
HN_SY_contig_1792122	8696	No	NA	12	1	0	Low-quality	Genome-fragment	22.04	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_17927895	8696	No	NA	11	3	0	Low-quality	Genome-fragment	13.23	HMM-based (lower-bound)	0	1	
SD_DY_contig_12068191||full	8694	No	NA	6	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
GX_BH_contig_20910256	8693	No	NA	13	1	1	Low-quality	Genome-fragment	9.47	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_23687097	8693	No	NA	12	1	0	Low-quality	Genome-fragment	4.39	HMM-based (lower-bound)	0	1	
JS_YC_contig_17610670	8692	No	NA	18	1	0	Not-determined	Genome-fragment	NA	NA	0	1.02	
ZJ_NB_contig_6293434||full	8691	No	NA	11	2	1	Low-quality	Genome-fragment	17.06	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_23174870	8688	No	NA	12	3	1	Low-quality	Genome-fragment	26.4	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_2086912	8687	No	NA	8	5	0	Low-quality	Genome-fragment	20	AAI-based (high-confidence)	0	1	
GD_ST_contig_1257664||full	8686	No	NA	18	2	0	Low-quality	Genome-fragment	11.66	HMM-based (lower-bound)	0	1.01	
JS_YC_contig_16662943	8685	No	NA	10	3	0	Low-quality	Genome-fragment	16.62	AAI-based (high-confidence)	0	1	
JS_LYG_contig_13235784	8684	No	NA	12	4	1	Low-quality	Genome-fragment	13.47	AAI-based (high-confidence)	0	1	
SD_QD_contig_28854045	8683	No	NA	9	5	0	Low-quality	Genome-fragment	12.74	AAI-based (medium-confidence)	0	1	
HN_SY_contig_16872227||full	8682	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_LYG_contig_23322227	8681	No	NA	16	9	0	Low-quality	Genome-fragment	12.65	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_27043959	8681	No	NA	5	1	0	High-quality	High-quality	100	AAI-based (medium-confidence)	0	1.01	
FJ_XM_contig_34258126	8680	No	NA	19	1	1	Low-quality	Genome-fragment	4.1	HMM-based (lower-bound)	0	1	
HN_SY_contig_10051347	8680	No	NA	16	1	0	Low-quality	Genome-fragment	5.43	HMM-based (lower-bound)	0	1	
FJ_XM_contig_18616921||full	8678	No	NA	8	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_26139131	8678	No	NA	25	1	0	Low-quality	Genome-fragment	4.84	HMM-based (lower-bound)	0	1.01	
JS_YC_contig_18511758	8677	No	NA	18	2	0	Low-quality	Genome-fragment	4.93	HMM-based (lower-bound)	0	1	
JS_YC_contig_4568486	8677	No	NA	4	1	0	Low-quality	Genome-fragment	16.47	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_13328719	8677	No	NA	16	3	0	Low-quality	Genome-fragment	10.57	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_19132889	8677	No	NA	8	1	0	Low-quality	Genome-fragment	7.72	HMM-based (lower-bound)	0	1	
JS_LYG_contig_20633028||full	8675	No	NA	4	0	2	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
JS_YC_contig_125600	8675	No	NA	16	1	0	Low-quality	Genome-fragment	3.47	HMM-based (lower-bound)	0	1	
LN_DD_contig_5063500||full	8674	No	NA	9	0	1	Low-quality	Genome-fragment	4.62	AAI-based (medium-confidence)	0	1	no viral genes detected
JS_LYG_contig_22789319||full	8673	No	NA	9	2	0	Low-quality	Genome-fragment	1.13	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_14201300	8673	No	NA	11	4	1	Low-quality	Genome-fragment	21.4	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_25998147	8673	No	NA	22	17	0	Low-quality	Genome-fragment	4.85	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_22269848	8672	No	NA	6	0	1	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_26474712	8671	No	NA	14	5	0	Low-quality	Genome-fragment	13.81	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_14636062	8671	No	NA	7	2	0	Low-quality	Genome-fragment	7.03	HMM-based (lower-bound)	0	1	
JS_LYG_contig_9428976	8670	No	NA	8	0	0	Low-quality	Genome-fragment	5.58	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_18327325	8670	No	NA	12	2	2	Low-quality	Genome-fragment	17.14	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_26400259||full_1	8670	No	NA	2	1	0	Low-quality	Genome-fragment	7.65	HMM-based (lower-bound)	0	1	
ZJ_NB_contig_6465588	8669	No	NA	21	6	2	Low-quality	Genome-fragment	15.34	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_26038114	8669	No	NA	10	5	0	Low-quality	Genome-fragment	21.08	AAI-based (medium-confidence)	0	1	
GD_ST_contig_3911381	8668	No	NA	22	2	0	Low-quality	Genome-fragment	3.86	HMM-based (lower-bound)	0	1	
GD_ZH_contig_17836489	8667	No	NA	10	1	0	Low-quality	Genome-fragment	9.72	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_8349901	8666	No	NA	12	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
ZJ_WZ_contig_11121912	8666	No	NA	10	2	0	Low-quality	Genome-fragment	14.09	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_6521724||full	8665	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
FJ_XM_contig_11520058	8664	No	NA	8	7	0	Low-quality	Genome-fragment	4.78	AAI-based (medium-confidence)	0	1	
GD_ZH_contig_22220208||full	8664	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_QD_contig_30080475	8664	No	NA	9	2	0	Low-quality	Genome-fragment	9.3	HMM-based (lower-bound)	0	1	
FJ_XM_contig_16828485	8663	No	NA	10	6	0	Low-quality	Genome-fragment	11.67	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_20656718	8662	No	NA	9	4	0	Low-quality	Genome-fragment	19.32	AAI-based (medium-confidence)	0	1	
JS_YC_contig_19908366	8662	No	NA	14	0	6	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_DY_contig_4768282||full_1	8662	No	NA	8	2	0	Low-quality	Genome-fragment	13.59	HMM-based (lower-bound)	0	1	
FJ_XM_contig_33146089	8661	No	NA	14	4	0	Low-quality	Genome-fragment	12.64	AAI-based (medium-confidence)	0	1	
JS_YC_contig_2822602	8660	No	NA	18	3	0	Low-quality	Genome-fragment	3.27	HMM-based (lower-bound)	0	1	
LN_DD_contig_11507716	8660	No	NA	23	6	0	Low-quality	Genome-fragment	27.24	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_27022283	8660	No	NA	14	2	1	Medium-quality	Genome-fragment	80.74	HMM-based (lower-bound)	0	1.01	
GD_ZH_contig_16309227	8657	No	NA	13	1	0	Low-quality	Genome-fragment	10.15	AAI-based (medium-confidence)	0	1	
JS_LYG_contig_19599686	8657	No	NA	16	4	1	Low-quality	Genome-fragment	18.26	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_4182227	8656	No	NA	20	8	0	Low-quality	Genome-fragment	14.7	AAI-based (medium-confidence)	0	1	
LN_DD_contig_15610919	8655	No	NA	6	1	0	Low-quality	Genome-fragment	8	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_26344995||full	8655	No	NA	18	3	0	Low-quality	Genome-fragment	13	HMM-based (lower-bound)	0	1	
SD_QD_contig_7323600	8654	No	NA	14	6	1	Low-quality	Genome-fragment	18.78	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_2413213	8654	No	NA	12	6	0	Low-quality	Genome-fragment	2.48	AAI-based (medium-confidence)	0	1	
GD_ST_contig_649921	8653	No	NA	13	0	0	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
SD_QD_contig_28756126||full	8653	No	NA	16	1	0	Low-quality	Genome-fragment	10.64	AAI-based (high-confidence)	0	1	
ZJ_NB_contig_15852891	8653	No	NA	9	2	1	Low-quality	Genome-fragment	7.41	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_5974125	8653	No	NA	12	1	0	Low-quality	Genome-fragment	20.47	AAI-based (medium-confidence)	0	1	
GX_BH_contig_28098429	8651	No	NA	15	0	0	Low-quality	Genome-fragment	10.88	AAI-based (medium-confidence)	0	1	no viral genes detected
GD_ZH_contig_26584722||full	8650	No	NA	8	0	4	Not-determined	Genome-fragment	NA	NA	0	1	no viral genes detected
LN_DD_contig_7490367||full	8650	No	NA	8	0	6	Low-quality	Genome-fragment	17.1	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_4631718||full	8650	No	NA	5	2	0	Low-quality	Genome-fragment	7.13	AAI-based (high-confidence)	0	1	
SD_DY_contig_21914316||full	8649	No	NA	11	1	0	Low-quality	Genome-fragment	20.67	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_11558817||full	8649	No	NA	17	1	0	Low-quality	Genome-fragment	6.74	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_15078058	8649	No	NA	9	4	0	Low-quality	Genome-fragment	18.12	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_9619790	8648	No	NA	11	3	0	Low-quality	Genome-fragment	19.22	AAI-based (medium-confidence)	0	1	
ZJ_WZ_contig_3608886||full	8646	No	NA	10	0	1	Low-quality	Genome-fragment	13.71	AAI-based (high-confidence)	0	1	no viral genes detected
ZJ_WZ_contig_13390922	8645	No	NA	10	7	0	Low-quality	Genome-fragment	3.89	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_14248491||full	8644	No	NA	16	1	0	Low-quality	Genome-fragment	14	AAI-based (medium-confidence)	0	1	
HN_SY_contig_19120814	8643	No	NA	14	2	1	Low-quality	Genome-fragment	5.12	AAI-based (medium-confidence)	0	1	
SD_DY_contig_11242236||full	8643	No	NA	15	1	2	Low-quality	Genome-fragment	11.31	HMM-based (lower-bound)	0	1	
JS_LYG_contig_4343728	8642	No	NA	12	5	0	Low-quality	Genome-fragment	18.48	AAI-based (medium-confidence)	0	1	
ZJ_NB_contig_6619848	8642	No	NA	9	0	0	Low-quality	Genome-fragment	20.26	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_WZ_contig_21174592	8642	No	NA	7	3	0	Low-quality	Genome-fragment	27.68	AAI-based (high-confidence)	0	1	
JS_LYG_contig_4857806||full_1	8641	No	NA	17	2	1	Low-quality	Genome-fragment	4.2	HMM-based (lower-bound)	0	1	
SD_DY_contig_5598718	8641	No	NA	11	7	0	Low-quality	Genome-fragment	14.97	AAI-based (high-confidence)	0	1	
ZJ_WZ_contig_14692167	8640	No	NA	5	1	0	Low-quality	Genome-fragment	16.57	AAI-based (medium-confidence)	0	1	
HN_SY_contig_19772462	8639	No	NA	10	5	0	Low-quality	Genome-fragment	23.89	AAI-based (medium-confidence)	0	1	
HN_SY_contig_1354876	8638	No	NA	6	1	0	Low-quality	Genome-fragment	11.49	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_16686547||full	8638	No	NA	12	4	0	Low-quality	Genome-fragment	20.34	AAI-based (medium-confidence)	0	1	
SD_DY_contig_5136436||full	8637	No	NA	19	2	0	Low-quality	Genome-fragment	5.78	HMM-based (lower-bound)	0	1	
SD_QD_contig_20902022	8637	No	NA	10	9	0	Low-quality	Genome-fragment	13.28	HMM-based (lower-bound)	0	1	
LN_DD_contig_1871552||full_1	8636	No	NA	8	5	0	Low-quality	Genome-fragment	16	AAI-based (medium-confidence)	0	1	
JS_YC_contig_26926019	8635	No	NA	7	2	0	Low-quality	Genome-fragment	15.72	AAI-based (medium-confidence)	0	1.01	
HN_SY_contig_1907088	8634	No	NA	11	2	0	Low-quality	Genome-fragment	4.09	HMM-based (lower-bound)	0	1	
FJ_XM_contig_206495	8632	No	NA	8	0	0	Low-quality	Genome-fragment	23.09	AAI-based (medium-confidence)	0	1	no viral genes detected
ZJ_NB_contig_341334||full	8632	No	NA	13	1	0	Low-quality	Genome-fragment	21.09	AAI-based (high-confidence)	0	1	
GD_ST_contig_16560930||full	8631	No	NA	9	0	3	Not-determined	Genome-fragment	NA	NA	0	1.01	no viral genes detected
SD_QD_contig_15203759	8631	No	NA	17	1	0	Low-quality	Genome-fragment	6.01	HMM-based (lower-bound)	0	1	
SD_QD_contig_19800550	8631	No	NA	12	1	0	Low-quality	Genome-fragment	2.72	HMM-based (lower-bound)	0	1	
ZJ_WZ_contig_3788370||full	8631	No	NA	8	1	0	Low-quality	Genome-fragment	16.53	AAI-based (medium-confidence)	0	1	
