seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
SD_QD_contig_27663813	7874	No terminal repeats	NA	12	11	0.9633	NA	0	3.0730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_12919329||full	12787	No terminal repeats	NA	17	11	0.9633	NA	0	9.6506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_29151836	5138	No terminal repeats	NA	13	11	0.9633	NA	0	5.0885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_1526634	16331	No terminal repeats	NA	21	11	0.9633	NA	2	13.4012	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_9173814	5100	No terminal repeats	NA	2	11	0.9633	NA	2	3.3566	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_14967462	6379	No terminal repeats	NA	9	11	0.9633	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_24355204	10450	No terminal repeats	NA	15	11	0.9633	NA	2	9.3573	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_34481723	6029	No terminal repeats	NA	12	11	0.9633	NA	0	3.3987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_18529088	26733	No terminal repeats	NA	49	11	0.9633	NA	0	10.3305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_21354603	5799	No terminal repeats	NA	12	11	0.9632	NA	0	11.5190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_2393780	5061	No terminal repeats	NA	6	11	0.9632	NA	0	9.8577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_17318606||full_1	1438	No terminal repeats	NA	3	11	0.9632	NA	1	4.5801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_24037341	8570	No terminal repeats	NA	7	11	0.9632	NA	1	1.6963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_6159246	5208	No terminal repeats	NA	6	11	0.9632	NA	1	3.2066	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_15566350	45368	No terminal repeats	NA	58	11	0.9632	NA	2	21.2705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_19183759||full	5261	No terminal repeats	NA	6	11	0.9632	NA	3	5.8756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_647709	8745	No terminal repeats	NA	18	11	0.9632	NA	0	5.5247	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_16761090	11734	No terminal repeats	NA	18	11	0.9632	NA	3	11.1316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_25578543	13720	No terminal repeats	NA	16	11	0.9632	NA	0	5.2747	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_7199178||full	5482	No terminal repeats	NA	8	11	0.9632	NA	1	4.3878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_13697508	5455	No terminal repeats	NA	12	11	0.9632	NA	1	7.6667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_26603618	7579	No terminal repeats	NA	5	11	0.9632	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_30183773	13759	No terminal repeats	NA	15	11	0.9632	NA	1	10.3019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_3958058||full	5979	No terminal repeats	NA	6	11	0.9632	NA	2	5.1401	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_8894586	5226	No terminal repeats	NA	8	11	0.9632	NA	0	6.6639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_30391087	7510	No terminal repeats	NA	26	11	0.9632	NA	0	2.8878	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_24275359	5664	No terminal repeats	NA	7	11	0.9632	NA	4	11.7926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_13638299	5339	No terminal repeats	NA	12	11	0.9632	NA	0	1.4464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
ZJ_NB_contig_19277630	6066	No terminal repeats	NA	6	11	0.9631	NA	0	3.4059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_21700249||full	5013	No terminal repeats	NA	4	11	0.9631	NA	0	5.0112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_1002253	14999	No terminal repeats	NA	21	11	0.9631	NA	4	14.4188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_5886387||full	10801	No terminal repeats	NA	13	11	0.9631	NA	0	5.7706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_12242925	15708	No terminal repeats	NA	7	11	0.9631	NA	0	2.5115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_1384732	12449	No terminal repeats	NA	17	11	0.9631	NA	0	2.7246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_14208067	8412	No terminal repeats	NA	21	11	0.9631	NA	1	4.7079	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_19984414||full	6243	No terminal repeats	NA	8	11	0.9631	NA	1	8.3462	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae
JS_YC_contig_16073291	5537	No terminal repeats	NA	11	11	0.9631	NA	0	3.8858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_20707472	5569	No terminal repeats	NA	6	11	0.9631	NA	0	3.1722	Unclassified
JS_LYG_contig_10208478	93439	No terminal repeats	NA	63	11	0.9631	NA	0	15.1730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_12311611||full	87202	No terminal repeats	NA	109	11	0.9631	NA	14	53.0885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_4079313	10902	No terminal repeats	NA	21	11	0.9631	NA	1	9.6620	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_3949645_1	4791	No terminal repeats	NA	8	11	0.9631	NA	1	5.3643	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_17035076	16700	No terminal repeats	NA	19	11	0.9631	NA	2	9.5062	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_6433078	5500	No terminal repeats	NA	10	11	0.9631	NA	1	3.1382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_3386639	6558	No terminal repeats	NA	11	11	0.9631	NA	1	2.9865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_34539934	10589	No terminal repeats	NA	10	11	0.9631	NA	0	2.9081	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_27713375||full	6556	No terminal repeats	NA	7	11	0.9630	NA	1	3.1348	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
JS_YC_contig_23883383	15234	No terminal repeats	NA	29	11	0.9630	NA	0	8.6779	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_1135152||full	9927	No terminal repeats	NA	13	11	0.9630	NA	3	11.8585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_8740836	13986	No terminal repeats	NA	29	11	0.9630	NA	0	8.0007	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_5046314	7964	No terminal repeats	NA	9	11	0.9630	NA	0	1.3788	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_15591741||full	7383	No terminal repeats	NA	4	11	0.9630	NA	0	3.5971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_8504336	5158	No terminal repeats	NA	7	11	0.9630	NA	0	10.2769	Unclassified
JS_LYG_contig_18214790	18664	No terminal repeats	NA	21	11	0.9630	NA	4	24.1082	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_30110389	11946	No terminal repeats	NA	23	11	0.9630	NA	1	27.2760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
ZJ_WZ_contig_7589296||full	13467	No terminal repeats	NA	20	11	0.9630	NA	2	8.5168	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae
ZJ_NB_contig_12063544||full	15649	No terminal repeats	NA	21	11	0.9630	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae
JS_YC_contig_13508682	5499	No terminal repeats	NA	8	11	0.9629	NA	1	3.4162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_11939720	33721	DTR	NA	52	11	0.9629	NA	9	54.7942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_585091	10744	No terminal repeats	NA	11	11	0.9629	NA	1	3.2407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_13231793||full	15427	No terminal repeats	NA	18	11	0.9629	NA	1	22.8339	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_17237493	9339	No terminal repeats	NA	5	11	0.9629	NA	1	8.3503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales
JS_LYG_contig_23174870	8688	No terminal repeats	NA	12	11	0.9629	NA	2	15.3421	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_21625565	8564	No terminal repeats	NA	9	11	0.9629	NA	0	7.6187	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_862532	6585	No terminal repeats	NA	8	11	0.9629	NA	2	11.9441	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_5289296||full	7584	No terminal repeats	NA	3	11	0.9629	NA	0	2.5777	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_8104796	11628	No terminal repeats	NA	15	11	0.9629	NA	5	11.9884	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_24929329||full	5794	No terminal repeats	NA	7	11	0.9629	NA	1	2.7499	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_23386191||full	23847	No terminal repeats	NA	17	11	0.9629	NA	0	19.3130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16881173||full	13197	No terminal repeats	NA	7	11	0.9629	NA	1	3.4188	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_25429982	5583	No terminal repeats	NA	9	11	0.9629	NA	0	6.5854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_4241261	5769	No terminal repeats	NA	10	11	0.9629	NA	0	2.9270	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_6181909||full	6534	No terminal repeats	NA	9	11	0.9628	NA	1	3.0124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_7031914	11454	No terminal repeats	NA	28	11	0.9628	NA	0	6.8322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
HN_SY_contig_2461293||full	14435	No terminal repeats	NA	21	11	0.9628	NA	4	12.1870	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_923722	5859	No terminal repeats	NA	9	11	0.9628	NA	0	1.3139	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_7448860	22055	No terminal repeats	NA	23	11	0.9628	NA	4	28.2943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_31335122	5462	No terminal repeats	NA	10	11	0.9628	NA	0	2.9963	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_20636080	8060	No terminal repeats	NA	13	11	0.9628	NA	0	3.4366	Unclassified
LN_DD_contig_23396456	8023	No terminal repeats	NA	12	11	0.9628	NA	3	12.0242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_9472719	5918	No terminal repeats	NA	13	11	0.9628	NA	2	3.4317	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_6085367	6978	No terminal repeats	NA	5	11	0.9628	NA	0	1.4068	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae
ZJ_WZ_contig_23225763	10919	No terminal repeats	NA	16	11	0.9628	NA	2	9.5270	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_2203534||full	9111	No terminal repeats	NA	15	11	0.9628	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_23530649	14043	No terminal repeats	NA	10	11	0.9628	NA	0	3.4054	Unclassified
ZJ_NB_contig_7963701_1	1648	No terminal repeats	NA	3	11	0.9628	NA	1	4.8826	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_2422686	6407	No terminal repeats	NA	8	11	0.9628	NA	0	2.9571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_8664538	7166	No terminal repeats	NA	7	11	0.9628	NA	0	4.0794	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_29234631||full	5448	No terminal repeats	NA	6	11	0.9628	NA	3	7.7716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_20709829||full	5490	No terminal repeats	NA	12	11	0.9628	NA	2	5.8451	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_3642809||full	5437	No terminal repeats	NA	9	11	0.9628	NA	0	5.6692	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_7117338	45331	DTR	NA	57	11	0.9628	NA	3	23.9828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_3334001	8412	No terminal repeats	NA	9	11	0.9628	NA	1	4.1231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_12475625||full	14216	No terminal repeats	NA	22	11	0.9628	NA	4	12.7795	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_26680022	39019	No terminal repeats	NA	49	11	0.9628	NA	6	33.6084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_20708616	10098	No terminal repeats	NA	14	11	0.9627	NA	1	4.2370	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_7174044	7624	No terminal repeats	NA	10	11	0.9627	NA	3	7.7990	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_17884756	16737	No terminal repeats	NA	26	11	0.9627	NA	0	5.7502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_13257426	5765	No terminal repeats	NA	4	11	0.9627	NA	0	3.4379	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_19534741	6600	No terminal repeats	NA	8	11	0.9627	NA	1	3.1482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_1191971||full	18156	No terminal repeats	NA	29	11	0.9627	NA	2	7.9748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_25056188	103896	No terminal repeats	NA	97	11	0.9627	NA	5	32.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_8669686	19039	No terminal repeats	NA	10	11	0.9627	NA	0	6.5381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_18757148	8071	No terminal repeats	NA	10	11	0.9627	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GX_BH_contig_18465435||full	13653	No terminal repeats	NA	6	11	0.9627	NA	0	7.4023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_1485478	5415	No terminal repeats	NA	6	11	0.9627	NA	1	3.4175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_23128863||full	6430	No terminal repeats	NA	7	11	0.9627	NA	2	4.3936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_20453925||full	30240	No terminal repeats	NA	31	11	0.9627	NA	3	38.6637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_26699490||full	17487	No terminal repeats	NA	19	11	0.9627	NA	2	14.4382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_22731839	7615	No terminal repeats	NA	7	11	0.9627	NA	2	3.4203	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_23670253	6488	No terminal repeats	NA	8	11	0.9626	NA	3	4.2530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_12575360||full	7700	No terminal repeats	NA	10	11	0.9626	NA	2	7.9611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_13133944||full	5390	No terminal repeats	NA	4	11	0.9626	NA	1	3.2495	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_8602777||full	11275	No terminal repeats	NA	16	11	0.9626	NA	2	11.9999	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_822080	7274	No terminal repeats	NA	11	11	0.9626	NA	0	12.2664	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_3060422	23166	No terminal repeats	NA	54	11	0.9626	NA	0	5.7231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_8557320	6977	No terminal repeats	NA	11	11	0.9626	NA	0	5.0483	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_16688040	13060	No terminal repeats	NA	24	11	0.9626	NA	0	8.9239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_14923393	5085	No terminal repeats	NA	10	11	0.9626	NA	0	2.9427	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_19820031	5693	No terminal repeats	NA	2	11	0.9626	NA	1	3.3587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae
JS_LYG_contig_8269042	19315	No terminal repeats	NA	21	11	0.9626	NA	1	10.7211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_17395859	7780	No terminal repeats	NA	12	11	0.9626	NA	0	11.8524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_10534106||full	10829	No terminal repeats	NA	29	11	0.9626	NA	4	19.0548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_19238426	27903	No terminal repeats	NA	39	11	0.9626	NA	3	24.2730	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_21852755	6845	No terminal repeats	NA	21	11	0.9626	NA	0	1.7183	Unclassified
SD_QD_contig_8870413	6292	No terminal repeats	NA	14	11	0.9625	NA	0	5.1513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
HN_SY_contig_28136008	27756	No terminal repeats	NA	40	11	0.9625	NA	2	18.4453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_25294402	6194	No terminal repeats	NA	15	11	0.9625	NA	0	4.5635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_15864437	9694	No terminal repeats	NA	27	11	0.9625	NA	0	7.8185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_12967406	21596	No terminal repeats	NA	20	11	0.9625	NA	1	4.1850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_8735199	5500	No terminal repeats	NA	6	11	0.9625	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ST_contig_13839797	39394	No terminal repeats	NA	54	11	0.9625	NA	4	25.5485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_17545034	8922	No terminal repeats	NA	18	11	0.9625	NA	0	5.1204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_7143658	15886	No terminal repeats	NA	26	11	0.9625	NA	0	7.5837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_9161345||full_1	4492	No terminal repeats	NA	5	11	0.9625	NA	3	5.9985	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_18952666	17038	No terminal repeats	NA	16	11	0.9625	NA	2	2.9865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_682007	11080	No terminal repeats	NA	14	11	0.9625	NA	1	6.9264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_17797302	41401	No terminal repeats	NA	65	11	0.9624	NA	10	60.7137	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_14654460	6446	No terminal repeats	NA	10	11	0.9624	NA	2	3.0464	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_17213504	5137	No terminal repeats	NA	11	11	0.9624	NA	0	5.8886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_15185066	5041	No terminal repeats	NA	12	11	0.9624	NA	0	4.5063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_21168980	13362	No terminal repeats	NA	24	11	0.9624	NA	0	5.9969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_23591619	30081	No terminal repeats	NA	28	11	0.9624	NA	0	12.1368	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_8298745	13762	No terminal repeats	NA	32	11	0.9624	NA	0	14.1936	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_LYG_contig_9909635	6897	No terminal repeats	NA	13	11	0.9624	NA	0	2.2606	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_5810419	23545	No terminal repeats	NA	47	11	0.9624	NA	0	17.3283	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_5876021	10825	No terminal repeats	NA	18	11	0.9624	NA	1	9.0180	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_35441139	10198	No terminal repeats	NA	8	11	0.9624	NA	0	11.6356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_18062243||full	7084	No terminal repeats	NA	8	11	0.9624	NA	2	4.4637	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
GD_ZH_contig_3015057||full	5295	No terminal repeats	NA	7	11	0.9624	NA	1	5.1423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
LN_DD_contig_5362574	12309	No terminal repeats	NA	14	11	0.9623	NA	0	2.9831	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae
ZJ_WZ_contig_9474580	8943	No terminal repeats	NA	15	11	0.9623	NA	0	5.4720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_24357177	10747	No terminal repeats	NA	9	11	0.9623	NA	1	7.5714	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
FJ_XM_contig_16022923||full	5578	No terminal repeats	NA	11	11	0.9623	NA	0	8.5867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
JS_YC_contig_12839831	50843	No terminal repeats	NA	66	11	0.9623	NA	5	57.6609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_3458849	39069	No terminal repeats	NA	31	11	0.9623	NA	3	17.9636	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_WZ_contig_13303799	12506	No terminal repeats	NA	13	11	0.9623	NA	0	16.6340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
ZJ_NB_contig_9286764	8466	No terminal repeats	NA	12	11	0.9623	NA	0	4.6570	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_DY_contig_24972566||full	12458	No terminal repeats	NA	13	11	0.9623	NA	0	4.9018	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
SD_QD_contig_6555772	5064	No terminal repeats	NA	10	11	0.9623	NA	0	2.8382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes
