	BH2_FDSW220017122-1r	BH4_FDSW220017124-1r	BH6_FDSW220017126-1r	BH8_FDSW220017128-1r	BH10_FDSW220017130-1r	BH12_FDSW220017132-1r	BH14_FDSW220017134-1r	BH15_FDSW220017135-1r	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY3_FDME210438601-1r	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	LYG15_FDME210455396-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY1_FDME210455397-2a	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	ST1_FDME220007465-1r	ST3_L1	ST7_FDME220007471-1r	ST9_L1	ST10_L1	ST12_L1	ST13_L1	ST15_L1	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM2_FDME220007436-1r	XM4_FDME220007438-1r	XM6_FDME220007440-1r	XM8_FDME220007442-1r	XM10_FDME220007444-1r	XM12_FDME220007446-1r	XM14_FDME220007448-1r	XM15_FDME220007449-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
JS_YC_contig_1411623||0_partial	0	0	0	0	0	0	0	0	3.778132355	0.626520119	1.372399853	0.41984218	0	0.800367735	3.656757189	1.09167568	0	0	0	0	0	0	0	0	0	0	0	1.493826329	1.952743226	0	0	0	2.78283149	0.090052031	2.337094536	2.123316847	3.534474492	3.366834719	3.225632381	1.217754601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024616809	0	0	0.052072372	0	0	0	0	0	0	0	0	10.96554292	11.48539472	19.44579396	20.42692156	17.37244467	11.64891157	12.67299188	17.77187295	0	0	0	0	0	0	0	0	2.51660945	2.316547459	0	0	9.409011532	10.37708271	9.548718684	11.01547504
JS_YC_contig_14358539||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208816669	1.147634022	0.657367475	0	0.260820418	0	5.878119121	4.18979763	7.008047657	5.526832967	3.664775476	5.259662479	2.02367712	1.772166195	0	0	0	0	0	0	0	0	6.32135873	13.24733002	0.535931516	6.555146509	0.778069427	0.191741122	1.402071232	0.269816288	6.939799399	7.186049814	11.45173141	1.304465789	6.479878748	3.010666613	2.097684891	1.473496303	8.19591961	13.65107624	15.31990259	16.42077012	9.57756208	16.72066275	3.782505654	12.7825793	7.032321109	5.508714199	3.121831121	3.624660244	8.68333937	4.339138688	6.764885307	3.138566721	0	0.161932648	0	0.557795265	0.311741932	0	0	0	5.0967146	4.36945367	2.079941756	0.108746573	6.249256211	7.315249097	6.047851597	4.635028306
JS_YC_contig_14409570||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409859971	0	0.703794042	0.908583869	0.36014578	0.67026138	0.007656389	0	0	0	0	0	0.219590076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.443098885	6.116701735	5.20492996	6.766366895	10.24545511	6.539190124	6.777831909	7.266331787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_14474208||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.893690446	0	2.646803363	2.040696192	2.100074128	0.973279459	5.145758691	0.657448182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.645751529	2.742244856	0.721718571	1.547208003	2.283083893	2.097303683	4.512011151	1.47575537	0	0	0	0	0	0	0	0	12.4467536	9.610084015	7.667483896	18.74969664	9.365367607	18.37338459	24.49575648	15.63642772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_1455657||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.771510068	5.030571148	1.013275451	29.74894157	4.834978007	1.987140016	1.7829729	13.67482335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_14580937||full	0	0	0	0	0	0	0	0	0.291655917	0.260296641	0	0.570343967	0	0	0.558073344	0.684048561	0	0.076788551	0	0	0	0	0	0	0	0.424972426	0	0.836910033	1.929413691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291693982	0	0	0	0	0	0.745290348	0	0	0	0	0	15.78359253	15.62134147	13.30283829	17.25450289	8.922792871	9.851673331	13.59342577	9.287344695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_14784079||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.489120691	0.421083138	4.230328125	2.598414055	2.682668866	7.366124566	11.24566395	6.814635717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.483627173	5.127397034	4.89829607	0.740593535	7.472451387	4.265176981	7.682888016	3.028068313	0	0	0	0	0	0	0	0	9.523165792	8.650951033	7.53399701	15.70927045	12.25998157	8.046639556	9.700861792	14.48914288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_14860941||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.452840602	0	0	0.877603749	0	2.546578451	2.188418785	15.05391864	10.07410422	12.73985523	11.44677895	8.784137353	14.73702784	0	0	0	0	0	0	0	0	4.492638895	0.533235453	0	0	0	0	0	0	4.562930057	5.991526568	11.44431742	13.3112976	2.288584762	12.09090785	3.943038397	4.589856373	0	0	0	0.113557388	0.885028757	2.19915313	0	0.775830329	1.281447286	3.544702285	2.788603525	7.325477172	6.632704908	11.35592169	3.326021066	5.080444957	0	0.272142425	0	0	0	0	0	0	5.618802832	2.48582249	4.135927702	0	35.75029646	16.03430819	26.88302601	14.1913884
JS_YC_contig_14918025_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.695794595	0	0.317611375	1.645707684	0	0	0.047729962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.27446222	8.901103011	3.938956529	26.59686419	5.371815621	3.236351134	8.943420936	11.6470404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_14947814	0	0	0	0	0	0	0	0	0.319939696	0.582373055	0.133805313	0	0	0.465802432	0.087532904	0.095886245	0	0	0	0	0	0	0	0	8.346315253	15.23411548	10.5348387	1.993073271	2.073131175	20.31196348	1.715680019	0	4.434931432	1.574005201	9.583142783	10.76173868	7.999486784	9.424362503	12.05056561	11.71271654	0	0	0	0	0	0	0	0	0.092191066	0	0	0	0	0	0	0	2.696775286	2.959550496	5.525582479	4.143502473	2.207018448	9.030630272	1.39174765	10.33877339	0	0	0	0	0	0	0	0	12.96477238	12.67988577	9.987912993	11.28192604	13.44408296	15.11019313	18.10524609	13.41671224	0	0	0	0	0	0	0	0	3.676451532	4.581256496	3.895805537	1.908453544	3.598892233	2.740302082	3.994970436	4.49217079
JS_YC_contig_14954881||full	0	0.124624042	0.369055849	0	0	0.144443777	0	0	0	0	0	0	0	0	0.34000716	0	0	0	0	0	0.536570013	0	0	0	0	0	0	0	0	0	0	0	12.02761854	8.095612997	23.76756196	23.97077211	13.48497399	23.13828227	20.62777776	13.53473606	0	0	0	0	0	0	0	0	0	0	0	0	0.435898052	0	0	0	11.6844741	8.121063214	12.18723486	9.622252619	14.53133298	14.7531065	12.05196823	7.78781439	0	0	0	0.225537579	0	0.354437227	0.112548063	0	8.773299263	3.383331578	7.391462736	4.56004939	5.317992176	6.154721471	6.861842205	3.707833854	0	0	0	0	0	0	0	0	0.179793013	0.144879565	0.287512435	0.13854256	0.169368154	0.25441642	0.001580092	0.835241452
JS_YC_contig_15010394||full	0	0	0	0	0	0	0	0	0.156851673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317644313	0	0	0	0.533961725	0	0	0	0	0	0	0	0.351361271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.053643436	0	0	0	0	0	0	0	0	0	0	0	11.52244041	12.88213194	20.61201551	9.062012152	13.1498047	11.71191692	14.17418163	10.34412248	0.210122737	0.555473029	0	0.978371154	0.910605028	0.786167645	0.359645114	0.572660771	0	0	0	0	0	0	0	0
JS_YC_contig_15029444||full_1	0	0	0	0	0	0	0	0	2.022557116	0	0	0	0.207889457	0.351583193	0.871702003	0	0	0	0	0	0	0	0	0	0	0	0	1.524293706	2.061198891	0	0	0	0.653260682	0.368708874	2.25584915	1.269763441	0.090817721	0.817797013	1.403151248	0.852233882	0	0	0	0	0	0	0	0	0.551513543	5.090513459	1.498393788	4.023973559	0	0.606355347	0	0	0	0	0	0	0.850645989	0	0	0	0	0.33673076	0.17645719	0	0	0.623624724	0.146096036	0	6.052867915	4.624630478	2.116855147	2.532432002	8.797202249	3.555186279	6.202213814	7.157806045	2.868422654	11.7276666	1.659798859	12.59126001	12.06279921	5.493222063	5.052350596	11.4330915	0	0	0	0	0	0	0	0
JS_YC_contig_15146423||full_1	0	0	0	0	0	0	0	0	16.52087962	7.19016086	13.51072949	15.68510657	11.28425479	17.36818966	21.83881455	11.20232457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252347732	2.123702147	4.680466935	3.800517405	4.528485228	3.458076807	3.10622394	1.292820847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126922999	0	0	0	0.177458442	0	0	0	0	0	0	0	0	0	10.38285611	6.304175528	12.35872174	7.627711989	14.28927518	8.201904745	14.34449095	12.37683453	0	0	0.465273329	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15168701||full	0	0	0	0	0	0	0	0	0	0.459693287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.222210884	1.560703996	9.533269931	3.742028496	2.73121921	57.10449132	15.08899509	7.068788838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15238034||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.564920315	2.128183339	9.575424338	5.608468575	5.376784156	7.370962041	3.930190847	5.32251351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.821314772	0.286748603	5.865724987	0	0.282548609	0	8.198367446	0	0	0	0	0	0	0	0	3.583655184	5.410366515	6.183565691	6.376695314	16.37773427	9.891498504	5.04325063	9.451060383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15258814||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0.610307704	0	0.1194641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.05511738	1.343315374	4.924138478	4.792768648	4.193623096	7.91999284	0.751441391	1.069686616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513919218	0	0	0	0.111337602	0.475552396	0	0	0	0	0	0	0	0	0	0	41.69597501	24.32448634	25.40698935	34.07414687	22.96991017	40.13367664	35.81989741	30.96896001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15272708||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095622844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007546036	0	0.058034769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.07593412	3.821286423	7.786230357	9.338195475	8.076855859	10.73266074	6.484035714	9.744878624	0	0	0	0	0	0	0	0	0.222510611	0	0	0	0	0	0	0
JS_YC_contig_1535247||full	0	0	0	0	0	0	0	0	17.8138421	25.75895158	12.61950586	12.4909544	21.46329727	27.52446796	21.81694295	15.40345035	0	0	0	0	0	0	0	0	11.50572693	4.801284763	3.78408995	21.73918577	23.25600666	4.960311298	18.22097175	13.39106489	7.267534625	6.515178055	4.988687558	4.444827118	7.604106242	2.643820275	3.3666001	0.731576259	0	0	0	0	0	0	0	0	3.732955108	15.04847472	2.863941345	6.860205401	0.112464625	0	0.888499388	0.187870395	3.5257992	2.193763521	6.411805323	2.440187819	7.630802965	3.623446072	6.695571477	1.016183129	6.090117548	6.966623908	17.8836526	24.9666873	8.060227559	12.37644303	8.518709629	9.965756898	6.019625954	9.524597234	7.331917852	2.836193091	6.096113713	6.366822374	4.069935542	4.65221617	0	0	0	0.100430728	0	0.137947121	0	0	31.37261367	15.90648357	10.30107569	13.5581523	25.83662651	24.59977771	23.95087078	19.19986547
JS_YC_contig_15428735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448974958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.70521526	10.81406258	13.2980605	10.83353942	13.15766173	10.45295342	16.83710769	11.37530857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15515492||full	0	0	0	0	0	0	0	0	0	0	0.21543341	0	0	0	0	0.032484339	0	1.047823773	0	0	0	0	0	0	0.262934655	0	0	0.119201574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.175687513	2.931708219	8.03729546	7.26233726	0.982529834	0	1.803142309	3.730659888	0	0	0	0	0	0	0	0	0	0.498755643	3.357890722	2.181210256	0.229748798	0	2.371772481	0	10.33245098	6.057932646	8.689436264	6.861243732	6.019907256	5.221063451	4.352479621	3.084632341	0	0	0	0	0	0	0	0	0.560531781	0	0.509560468	1.642543946	0	0	0	0
JS_YC_contig_15705642||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.158255989	1.497327459	5.29594661	5.916449857	3.129353176	4.60090548	2.254389437	2.929517882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279891435	1.751797506	1.066713597	1.003294782	0.473186642	0.379139318	0.374915876	3.656854964	0	0	0	0	0	0	0	0	4.592666668	4.858870766	5.445412782	8.743305955	6.186007776	6.097218357	11.54792061	6.142803263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_15858401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.780938893	4.888333268	4.854906215	8.571599483	5.115447118	11.58407019	4.191347101	8.615463683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_16309372||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15626126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.753782872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.801877385	0	0	0	0.949908082	0	0	0	0	0	0	0	0	0	0	0	10.56587206	10.38292825	16.97985392	6.452815667	11.92277518	7.695831174	9.922515277	10.31921349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_16352543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.945054661	4.318027291	5.361478447	4.485650313	4.122565133	5.051631328	7.192048457	6.338237893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_1644543||full	0	0	0	0	0	0	0	0	0	0	0	3.477533112	0.101069327	1.613951551	0.690760412	4.63826433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.03736114	10.4417863	15.39479936	24.61250496	16.93527523	22.3229252	15.08253582	16.1807048	0	0	0	0	0	0	0	0	1.942424523	0	0	0	0	0	0	0
JS_YC_contig_16501463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.268127074	0.013103097	2.198189346	3.730193663	2.816484065	3.080552024	4.582034808	3.530714704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.041176692	2.059297783	2.152702443	3.287876906	3.0853758	3.820958647	1.630338123	1.499660863	0	0	0	0	0	0	0	0	4.27744148	4.566433933	5.07319588	3.807576125	2.715697167	3.495338764	1.718156149	5.065286406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_16777956||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.349232305	1.664500303	2.266983508	4.988433089	3.409549065	5.564941667	8.164035248	3.505989963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.407524765	1.810629734	6.670348411	6.599075337	2.796210189	2.167052518	2.995922022	5.104375006	0	0	0	0	0	0	0	0	7.82978994	6.186104681	5.816008578	9.820183419	8.458072266	5.624637226	8.66078672	6.130885336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_16779481||full	0	0	0	0	0	0	0	0	1.216923258	1.652905122	1.898017372	7.498953754	9.230172668	3.239659518	2.6882037	3.43225362	0	2.474701666	0	0	0	0	0	0	2.328720093	0.495975758	0.648566563	5.678828247	10.404376	0	5.915984244	0	0	0.140695241	0.501005723	0.215787343	0	0.017166076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.881393939	0	0	0.390024003	0.1827374	0.604254323	0	0.003438292	0.514607408	0.03757399	1.038156411	0	0.01844539	0	0.522643293	54.87775399	63.12404652	46.59896173	39.28393732	31.15506441	45.25876456	50.1242189	36.63115573	0	0	0.015413516	0	0	0	0.154266358	0	7.316717752	7.993902992	0.229143966	4.77245813	0	3.293358617	0.997657019	2.406060658
JS_YC_contig_16874472||full	0	0	0	0	0	0	0	0	0	0.227325591	0.426878508	0	0.280015029	0	0.523517223	0	0	0.081178699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.61491945	18.90163381	11.25571462	8.974641503	4.077223415	11.07269421	9.556039915	5.667939615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_16878062||full	0	0	0	0	0	0	0	0	0.166436041	0	0	0	0	0	0.078624476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.16909922	3.506909658	9.788291599	10.13255342	14.90891525	10.08458162	8.136946273	4.541300967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.244320039	4.881814517	7.508242542	1.57951957	3.575229682	4.271326262	2.497711915	5.014238005	0	0	0	0	0	0	0	0	2.466862876	3.624566474	5.311070836	6.746417789	10.68938999	6.381234477	9.527545992	11.25510523	0	0	0	0	0	0	0	0	0.457184576	0.582301412	0	0.065107611	1.028089112	0.878392888	0.784191781	1.143586171
JS_YC_contig_16881463||full_1	0	0	0	0	0	0	0	0	20.11185144	6.176646902	8.834940307	10.60949139	8.943719628	5.412284029	9.319177368	8.787460163	0	0	0	0	0	0	0	0	0.040942468	0	0	2.921568435	7.167896676	0	3.576505931	0	0.038927703	0	0	0.442668536	0.896704435	0.32842235	0.163454936	0.447857678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110375727	0.524895438	0	0	0	0	0.087298784	0	0	0	0	0	10.27091776	8.639922318	12.73902913	11.04549522	9.800517933	17.75292277	10.3174504	14.69325008	0	0	0	0	0	0	0	0	2.926608795	1.95859579	0	3.605369184	6.717741268	4.982259647	11.47332385	8.19342055
JS_YC_contig_17173379||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.08304013	32.76823675	0.676678219	45.40610903	20.16297776	28.78087825	0	24.48423006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_17242363||full	0	0	0	0	0	0	0	0	0.181620388	0	0	0.152778137	0	0	0	0.083831739	0	0	0	0	0	0	0	0	0	0	0	0	0.646676972	0	0	0	0	0	0.07936062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.823327784	0	0	0	0.967814757	0	0	0	0	0	0	0	0	0	0	0	12.7606834	13.50709088	19.06692237	7.509602811	10.42723341	7.989007134	12.00388226	15.76825442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_17353818||full	0.039381516	0.3849116	0	0	0.339895805	0.802077958	2.241098495	2.769165576	0.048465058	0.480902127	0.213354289	0.23667151	0	0.473294561	0.170948722	1.855360865	0	0	0	0	0	0	0	0	6.086345394	6.867728354	5.694404366	1.80304318	2.603181791	20.45197187	0.076915854	0	7.058996977	1.543032379	3.907079235	5.439945386	5.007289968	5.49480645	6.866730073	4.563546223	0.480443373	0	0.438054929	0	0	0	0	0	0.510651098	0	0.157239668	0	0.815450118	0.493229835	0	0	10.15221755	11.72504966	13.15640152	5.427703542	14.21829532	10.04241403	8.715438263	21.10556897	1.820577779	0	0.105331048	0.204112337	0.032687008	0.059639503	0	0.797646786	5.329675109	6.899051434	7.476265595	12.39625357	8.179265099	4.193873731	4.354046463	6.618611019	0	0	0	0	0	0	0	0	7.607132292	17.30319743	2.066909675	9.49539425	11.6328063	9.008498191	8.970156647	11.53924629
JS_YC_contig_17571473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.978743254	1.903559707	0	0.12055526	0	0	0	0	1.463749821	0.08326684	1.843896605	1.444582096	0.46915918	1.978020809	1.997259856	2.447059521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.422461854	3.379094819	1.556955826	1.283266774	0.634087243	4.435996305	2.170358776	1.257069131	0	0	0	0	0	0	0	0	10.49554225	11.82677063	7.028353964	8.175437816	6.489961862	10.90780181	12.30985156	9.932806698	0	0	0	0	0	0	0	0	25.61339585	16.35622875	0.296566125	0.557250526	4.966858861	3.169195532	2.802884624	5.485808844
JS_YC_contig_17586301||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.691136012	0.980491054	10.23729243	3.488469373	8.921113732	4.641853494	11.96831749	2.794662687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.345214911	4.204985799	0	0	0.08487788	9.110478557	0	0	0	0	0	0	0	0	8.871697325	4.780123027	8.7960824	2.314402641	16.73739732	8.966751449	2.804713482	9.092604173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JS_YC_contig_17675840||full_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.474183505	1.978686081	0	0	0.881764299	0	0	0	0	13.15515775	10.12066283	3.793216363	6.349103116	24.20105129	0.304127777	0.515423542	4.072302851	4.203134722	6.096933776	10.40842531	1.739326263	3.049353315	5.174583565	4.788984349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.49618412	34.83775756	35.98973663	12.92291855	27.79783686	24.30254327	35.26724659	24.42960046	0	0.225621435	0	0	0	0	0	0	0	0	0.472967363	0	0	0	0	0
JS_YC_contig_17902587	0	0	0	0	0	0	0	0	0	0	0	0.231969868	0	0	0	0	0	0	0.093564342	0	0	0	0	0	17.08078101	34.77652616	28.27087254	5.391279752	7.356969999	41.85055123	12.03841506	29.10526816	4.957610482	4.428305561	5.03952137	3.482853186	6.347388157	3.211788746	4.554305636	2.782031212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.425662101	0.211648142	0.932703731	0	1.252342296	2.036617499	0	0	0	0	0	0	0	0	0	0	29.58900791	21.91765292	18.99378569	27.70805484	28.64565385	49.35848745	32.3924817	34.71712796	0	0.064061634	0	0	0	0	0	0	12.41508815	19.4144076	12.85642885	7.675410322	10.34788117	7.977784619	5.006961027	12.06482093
JS_YC_contig_17917343||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108606089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5126033	20.80433799	35.66092214	9.828340478	10.45079273	22.9476733	13.57363944	9.445545212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
